Title,PublicationPlace,PublicationPlaceState,PublicationPlaceCountry,Latitude,Longitude,Year,YearEnd,Gaps,Platform,Section,AccessLevel,URL,Last_Update,Language,Type,PlaceNotes,Subject1,Subject2,Subject3,Notes
 Randolph County Journal  ,Winchester, Indiana ,United States,39.1858,-78.1631,1864,1865,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86058544/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Randolph Journal  ,Winchester, Indiana ,United States,39.1858,-78.1631,1865,186? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86058545/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Randolph Journal  ,Winchester, Indiana ,United States,39.1858,-78.1631,1862,1862,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86058542/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Richmond Daily Palladium  ,Richmond, Indiana ,United States,37.5385,-77.4343,1876,1904,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84038016/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Richmond Daily Palladium  ,Richmond, Indiana ,United States,37.5385,-77.4343,1905,1906,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86058252/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Richmond Indiana Palladium  ,Richmond, Indiana ,United States,37.5385,-77.4343,1837,1839,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86058213/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Richmond Palladium  ,Richmond, Indiana ,United States,37.5385,-77.4343,1839,1854,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86058217/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Richmond Palladium  ,Richmond, Indiana ,United States,37.5385,-77.4343,1831,1837,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82016416/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Richmond Weekly Palladium  ,Richmond, Indiana ,United States,37.5385,-77.4343,1875,1905,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84038015/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Semi-Weekly Independent ,Plymouth, Indiana ,United States,40.9956,-82.6671,1895,1897,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87056250/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 South Bend News-Times ,South Bend, Indiana ,United States,41.6834,-86.25,1913,1938,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87055779/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Colored Visitor  ,Logansport, Indiana ,United States,40.7545,-86.3567,1879,18?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82016213/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Daily Evansville Journal ,Evansville, Indiana ,United States,37.9748,-87.5558,1862,1863,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86059058/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Daily Palladium  ,Richmond, Indiana ,United States,37.5385,-77.4343,1904,1905,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86058251/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Daily Wabash Express ,Terre-Haute, Indiana ,United States,39.4667,-87.4139,1857,1867,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84038189/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Evansville Daily Journal ,Evansville, Indiana ,United States,37.9748,-87.5558,1870,1875,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86058893/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Evansville Daily Journal  ,Evansville, Indiana ,United States,37.9748,-87.5558,1848,1862,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82015672/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Evansville Journal ,Evansville, Indiana ,United States,37.9748,-87.5558,1834,184? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84023914/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Evansville Journal  ,Evansville, Indiana ,United States,37.9748,-87.5558,1866,1870,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82014296/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Indiana State Sentinel  ,Indianapolis, Indiana ,United States,39.7683,-86.1584,1868,1895,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87056600/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Indianapolis Daily Herald  ,Indianapolis, Indiana ,United States,39.7683,-86.1584,1865,1868,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82015464/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Indianapolis Journal  ,Indianapolis, Indiana ,United States,39.7683,-86.1584,1867,1904,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82015679/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Indianapolis Leader ,Indianapolis, Indiana ,United States,39.7683,-86.1584,1879,1890,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84027490/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Indianapolis Sentinel  ,Indianapolis, Indiana ,United States,39.7683,-86.1584,1880,1904,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83016223/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Indianapolis Times  ,Indianapolis, Indiana ,United States,39.7683,-86.1584,1922,1965,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82015313/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Indianapolis World  ,Indianapolis, Indiana ,United States,39.7683,-86.1584, 188?,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82016212/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Jasper Weekly Courier  ,Jasper, Indiana ,United States,37.3362,-94.3013,1858,1922,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84023963/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Lake County Times  ,Hammond, Indiana ,United States,41.5834,-87.5,1906,1933,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86058242/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Plymouth Democrat ,Plymouth, Indiana ,United States,40.9956,-82.6671,1869,1941,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84038005/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Plymouth Pilot ,Plymouth, Indiana ,United States,40.9956,-82.6671,1851,1852,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87056240/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Plymouth Republican ,Plymouth, Indiana ,United States,40.9956,-82.6671,1878,1901,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87056243/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Plymouth Tribune ,Plymouth, Indiana ,United States,40.9956,-82.6671,1901,1911,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87056244/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Plymouth Weekly Democrat ,Plymouth, Indiana ,United States,40.9956,-82.6671,1860,1869,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87056248/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Richmond Indiana Palladium  ,Richmond, Indiana ,United States,37.5385,-77.4343,1854,1855,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86058249/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Richmond Palladium ,Richmond, Indiana ,United States,37.5385,-77.4343,1906,1907,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82015675/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Richmond Palladium  ,Richmond, Indiana ,United States,37.5385,-77.4343,1855,1875,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86058250/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Richmond Palladium And Sun-Telegram  ,Richmond, Indiana ,United States,37.5385,-77.4343,1907,1939,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86058226/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Weekly Republican ,Plymouth, Indiana ,United States,40.9956,-82.6671,1911,1922,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87056245/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Weekly Review  ,New Albany, Indiana ,United States,34.4943,-89.0078,1881,188? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86058076/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Winchester Journal  ,Winchester, Indiana ,United States,39.1858,-78.1631, 18??,1920,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84038255/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Tri-Weekly Journal ,Evansville, Indiana ,United States,37.9748,-87.5558,1847,188? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86058890/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Wabash Express  ,Terre-Haute, Indiana ,United States,39.4667,-87.4139,1841,186? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82016350/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Weekly Indiana State Sentinel  ,Indianapolis, Indiana ,United States,39.7683,-86.1584,1853,1861,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82014286/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Winchester Journal  ,Winchester, Indiana ,United States,39.1858,-78.1631,1862,1863,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86058543/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Audubon County Journal ,Exira, Iowa ,United States,41.5908,-94.8755,1884,1993,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87057934/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Audubon County Republican  ,Audubon, Iowa ,United States,41.718,-94.9325,1885,1894,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85049838/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Audubon Republican  ,Audubon, Iowa ,United States,41.718,-94.9325,1894,1925,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87057928/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Buchanan County Bulletin  ,Independence, Iowa ,United States,42.4686,-91.8893,1869,1891,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84027186/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Buchanan County Bulletin And Guardian ,Independence, Iowa ,United States,42.4686,-91.8893,1866,1869,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87058351/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Burlington Hawk-Eye  ,Burlington, Iowa ,United States,44.4724,-73.2115,1845,185? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82014327/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Burlington Tri-Weekly Hawk-Eye  ,Burlington, Iowa ,United States,44.4724,-73.2115,1852,1855,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85049817/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Cedar Falls Gazette  ,Cedar Falls, Iowa ,United States,42.5278,-92.4455,1860,1895,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83025161/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Charles City Intelligencer  ,Charles City, Iowa ,United States,43.0664,-92.6724,1864,1866,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84038074/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Charles City Republican Intelligencer  ,Charles City, Iowa ,United States,43.0664,-92.6724,1861,1864,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82014140/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Council Bluffs Bugle  ,Council Bluffs, Iowa ,United States,41.2621,-95.8614,1860,1868,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82014129/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Cresco Plain Dealer ,Cresco, Iowa ,United States,43.3814,-92.1141,1913,1945,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87058075/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Daily Davenport Democrat  ,Davenport, Iowa ,United States,41.5236,-90.5776,1864,1874,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83045646/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Daily Davenport Gazette  ,Davenport, Iowa ,United States,41.5236,-90.5776,1854,1855,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87058151/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Daily Democrat And News  ,Davenport, Iowa ,United States,41.5236,-90.5776,1859,1864,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82015737/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Daily Iowa State Democrat  ,Davenport, Iowa ,United States,41.5236,-90.5776,1856,1859,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82014134/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Decorah Public Opinion ,Decorah, Iowa ,United States,43.3033,-91.7857,1895,1928,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87058235/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Decorah-Posten  ,Decorah, Iowa ,United States,43.3033,-91.7857,1874,1903,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84024501/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Decorah-Posten Og Ved Arnen  ,Decorah, Iowa ,United States,43.3033,-91.7857,1903,1972,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83045473/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Der Demokrat ,Davenport, Iowa ,United States,41.5236,-90.5776, 186?,1868,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87058145/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Der TaìˆGliche Demokrat  ,Davenport, Iowa ,United States,41.5236,-90.5776, 186?,1918,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84027107/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Des Moines Courier ,Ottumwa, Iowa ,United States,41.02,-92.4113,1848,1854,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86081965/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Du Buque Visitor  ,Dubuque, Iowa ,United States,42.5006,-90.6648,1836,1837,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83025196/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
